bairro_group,bairro,latitude,longitude,room_type,minimo_noites,numero_de_reviews,reviews_por_mes,calculado_host_listings_count,disponibilidade_365
4,23,40.74006,-73.7169,1,2,0,0.0,2,159
4,23,40.74174,-73.90817,1,1,1,1.0,1,321
1,9,40.72478,-73.98297,1,4,0,0.0,1,4
2,23,40.67867,-73.9969,1,3,1,1.0,1,21
1,31,40.8433,-73.93616,2,2,1,1.0,1,359
2,2,40.6964,-73.91898,2,1,2,2.0,1,0
2,11,40.64151,-73.96104,1,2,0,0.0,1,10
1,16,40.80033,-73.95382,2,1,0,0.0,1,341
2,33,40.71918,-73.95591,1,2,0,0.0,1,14
1,16,40.81858,-73.94524,2,2,0,0.0,1,125
2,12,40.69334,-73.98179,3,1,0,0.0,1,347
1,22,40.80491,-73.96339,1,1,1,1.0,1,3
2,6,40.67437,-73.96177,1,6,1,1.0,1,156
1,9,40.73035,-73.9845,1,5,0,0.0,1,268
1,17,40.76073,-73.99032,2,4,1,1.0,2,34
1,30,40.79213,-73.9704,1,10,0,0.0,1,53
2,23,40.69691,-73.98237,2,2,2,2.0,1,6
2,5,40.6853,-73.96662,1,5,1,1.0,1,243
1,10,40.70567,-74.00566,1,1,2,2.0,1,246
1,9,40.72716,-73.98436,1,5,1,1.0,1,141
5,23,40.82754,-73.82124,2,1,1,1.0,1,365
1,17,40.7637,-73.99184,1,1,0,0.0,1,2
2,28,40.66008,-73.99684,1,4,0,0.0,1,12
1,23,40.86114,-73.92717,2,1,0,0.0,1,357
2,1,40.69524,-73.93234,2,4,2,2.0,3,330
2,2,40.69423,-73.91945,2,3,1,1.0,3,96
2,2,40.70056,-73.92162,1,2,2,2.0,1,274
1,23,40.74673,-73.9792,1,6,0,0.0,1,57
5,23,40.84346,-73.90554,2,3,0,0.0,2,140
1,31,40.83747,-73.94123,2,1,1,1.0,1,84
4,23,40.75938,-73.80124,2,1,1,1.0,1,66
4,23,40.74509,-73.88492,1,1,1,1.0,1,331
2,1,40.69252,-73.93787,1,1,1,1.0,1,344
1,4,40.71821,-73.99506,1,1,0,0.0,1,312
1,20,40.7195,-73.98558,1,1,1,1.0,1,270
1,20,40.71694,-73.98218,1,3,0,0.0,1,270
4,19,40.74383,-73.951,2,1,2,2.0,2,293
1,16,40.81668,-73.9569,2,1,1,1.0,3,17
1,23,40.72098,-73.9972,1,4,1,1.0,1,225
2,6,40.67976,-73.9633,1,7,0,0.0,1,146
1,29,40.76569,-73.95829,1,3,0,0.0,2,42
2,1,40.6871,-73.94651,2,1,0,0.0,3,178
4,23,40.71213,-73.78778,1,2,0,0.0,1,359
5,23,40.83351,-73.93033,2,2,0,0.0,1,296
4,0,40.76847,-73.90852,2,1,1,1.0,3,89
2,1,40.67825,-73.92346,2,1,0,0.0,1,171
2,23,40.64264,-73.97855,2,1,0,0.0,1,31
1,9,40.72488,-73.98317,1,2,1,1.0,1,6
2,33,40.70522,-73.94243,1,2,0,0.0,1,328
2,23,40.60724,-73.95219,2,1,0,0.0,1,178
2,33,40.71556,-73.94245,1,3,0,0.0,1,362
2,2,40.69698,-73.90774,2,3,0,0.0,2,364
2,23,40.64353,-73.9845,1,1,1,1.0,1,96
1,9,40.72352,-73.97493,2,1,0,0.0,1,23
4,23,40.71288,-73.81368,1,2,0,0.0,1,12
2,1,40.69134,-73.93288,2,1,2,2.0,3,139
2,23,40.68002,-74.0055,1,2,0,0.0,1,79
2,1,40.68479,-73.94416,2,2,0,0.0,1,14
2,33,40.70816,-73.95591,2,1,1,1.0,2,27
2,33,40.71668,-73.94252,1,2,0,0.0,1,300
2,12,40.68884,-73.9733,1,3,1,1.0,1,5
1,29,40.76814,-73.96088,2,1,0,0.0,1,20
1,16,40.82178,-73.93946,2,1,1,1.0,1,45
2,23,40.62434,-73.98821,2,3,1,1.0,2,179
2,23,40.68612,-73.99024,2,1,1,1.0,1,264
3,23,40.63772,-74.08315,2,1,0,0.0,1,87
1,29,40.76938,-73.95143,1,1,1,1.0,1,359
1,31,40.84344,-73.93967,1,5,2,2.0,1,354
1,8,40.79522,-73.93918,1,4,2,2.0,1,289
4,23,40.7315,-73.87931,2,1,2,2.0,1,23
2,2,40.68434,-73.9064,1,3,1,1.0,1,329
4,23,40.71655,-73.85219,1,5,0,0.0,1,53
2,5,40.68927,-73.96542,1,3,0,0.0,1,31
2,33,40.7043,-73.94285,1,2,1,1.0,1,338
2,7,40.641,-73.93467,1,1,0,0.0,2,88
2,1,40.68028,-73.91829,2,2,0,0.0,2,17
1,23,40.71143,-73.99557,1,2,0,0.0,1,338
2,12,40.69416,-73.9809,2,2,1,1.0,1,327
1,21,40.75959,-73.96473,1,3,2,2.0,1,244
2,5,40.69382,-73.96644,2,1,0,0.0,1,9
1,16,40.82339,-73.95106,1,1,0,0.0,1,50
4,23,40.7486,-73.88469,2,2,0,0.0,1,90
1,8,40.78991,-73.94816,1,3,0,0.0,1,38
2,2,40.69429,-73.91385,2,2,2,2.0,2,331
2,1,40.69386,-73.93256,2,4,1,1.0,3,325
2,1,40.69207,-73.93833,2,2,0,0.0,1,0
2,23,40.66438,-73.97931,1,4,0,0.0,1,39
2,5,40.68729,-73.96766,1,2,0,0.0,2,37
1,17,40.765,-73.98737,1,1,0,0.0,3,334
2,33,40.7069,-73.94521,2,1,0,0.0,2,342
2,33,40.71564,-73.94497,1,1,0,0.0,2,2
1,16,40.81395,-73.94199,2,1,1,1.0,1,65
2,33,40.70929,-73.96889,2,1,0,0.0,1,90
1,20,40.71722,-73.98388,2,1,2,2.0,1,58
1,21,40.75237,-73.97092,1,1,0,0.0,1,223
2,33,40.71659,-73.94397,1,1,0,0.0,2,1
1,8,40.80921,-73.94019,1,1,1,1.0,1,26
2,1,40.68364,-73.94067,2,3,0,0.0,2,320
2,1,40.68575,-73.92046,1,2,1,1.0,2,36
1,17,40.7655,-73.98871,1,1,0,0.0,3,350
1,21,40.75174,-73.9706,1,1,1,1.0,1,277
1,21,40.74339,-73.98205,1,1,0,0.0,2,360
4,27,40.70084,-73.90843,2,1,2,2.0,1,17
2,23,40.61354,-73.96316,2,1,0,0.0,1,364
1,21,40.75284,-73.97088,1,1,0,0.0,1,310
1,9,40.72513,-73.9839,1,5,2,2.0,1,160
1,17,40.76433,-73.993,1,1,0,0.0,3,342
4,0,40.75909,-73.92227,2,1,0,0.0,1,355
2,23,40.67511,-73.90836,1,2,0,0.0,1,53
1,17,40.76494,-73.98874,1,1,0,0.0,2,360
1,17,40.76565,-73.99392,2,1,0,0.0,3,365
2,1,40.68656,-73.91921,1,4,2,2.0,2,34
1,17,40.7639,-73.99542,2,1,0,0.0,3,362
2,1,40.68242,-73.95348,3,3,0,0.0,1,38
1,17,40.7645,-73.99434,1,1,0,0.0,3,362
1,9,40.72198,-73.97678,2,1,1,1.0,1,1
1,8,40.78861,-73.94523,1,4,0,0.0,2,35
1,9,40.72632,-73.9846,1,5,1,1.0,1,163
2,1,40.69528,-73.95603,3,1,0,0.0,1,89
1,16,40.8076,-73.94886,2,1,0,0.0,3,127
1,10,40.70424,-74.00789,1,2,2,2.0,1,2
4,23,40.74568,-73.90844,2,2,0,0.0,1,177
2,7,40.6509,-73.95108,1,3,0,0.0,2,324
2,33,40.7113,-73.95395,1,10,0,0.0,1,27
1,8,40.80347,-73.93522,2,1,0,0.0,1,314
5,23,40.83163,-73.93077,2,1,1,1.0,1,2
1,23,40.72165,-73.99584,1,3,0,0.0,1,85
2,23,40.66784,-73.88575,2,1,0,0.0,2,365
1,9,40.72503,-73.98546,1,1,1,1.0,1,11
2,23,40.66588,-73.891,2,1,1,1.0,2,334
4,19,40.74639,-73.9435,2,2,0,0.0,2,23
4,19,40.75777,-73.93509,2,1,0,0.0,1,358
2,23,40.5771,-73.96499,2,1,0,0.0,1,252
1,17,40.75292,-73.99487,1,2,1,1.0,1,7
1,17,40.75499,-73.99437,1,3,0,0.0,1,237
2,23,40.62948,-73.94088,1,2,0,0.0,3,80
2,7,40.64262,-73.93621,2,1,0,0.0,2,116
2,7,40.6456,-73.95065,2,1,1,1.0,2,151
1,16,40.80609,-73.9484,2,1,0,0.0,3,121
2,23,40.67804,-73.86761,2,2,1,1.0,2,348
4,23,40.6726,-73.84567,1,3,1,1.0,3,52
4,23,40.72733,-73.86047,1,1,2,2.0,1,1
2,2,40.68787,-73.90601,2,2,0,0.0,1,20
5,23,40.88587,-73.89865,2,4,0,0.0,1,87
1,23,40.72247,-73.99473,2,7,0,0.0,1,125
2,2,40.70205,-73.92798,1,2,0,0.0,2,161
4,23,40.74709,-73.9138,1,5,0,0.0,1,359
2,23,40.69733,-73.98427,2,1,0,0.0,1,189
1,21,40.76364,-73.97589,1,2,0,0.0,1,253
4,23,40.68474,-73.79197,1,1,0,0.0,1,167
2,1,40.69819,-73.94719,1,2,1,1.0,1,347
2,14,40.7309,-73.95969,2,4,0,0.0,1,365
1,32,40.73638,-74.00057,2,2,0,0.0,2,180
4,0,40.76375,-73.91061,2,7,0,0.0,1,222
2,14,40.72256,-73.94889,2,2,2,2.0,1,103
1,8,40.80622,-73.93875,1,2,0,0.0,1,3
2,6,40.67631,-73.92912,2,1,2,2.0,3,363
1,3,40.74443,-73.9967,1,4,0,0.0,1,31
1,20,40.72065,-73.98733,1,2,0,0.0,1,17
1,10,40.71013,-74.00511,1,4,1,1.0,1,108
2,23,40.62987,-73.94267,1,2,0,0.0,3,65
1,3,40.74357,-73.99751,1,5,0,0.0,1,17
1,23,40.85988,-73.92703,2,2,1,1.0,1,11
1,32,40.73243,-74.00333,2,3,1,1.0,1,52
2,1,40.67913,-73.94872,1,3,0,0.0,1,28
2,23,40.62245,-73.9696,2,1,1,1.0,1,50
1,13,40.73808,-73.98325,2,2,0,0.0,1,12
2,23,40.67887,-74.00582,1,1,0,0.0,1,43
2,1,40.6898,-73.95333,2,2,0,0.0,2,88
1,23,40.74849,-73.97708,1,3,1,1.0,1,3
1,4,40.71598,-73.99549,1,1,2,2.0,1,334
1,16,40.81566,-73.94174,2,1,1,1.0,2,73
2,2,40.69328,-73.92085,2,2,0,0.0,1,5
4,23,40.74638,-73.87353,2,1,0,0.0,2,161
1,8,40.79234,-73.94592,2,4,1,1.0,1,24
2,1,40.67884,-73.92611,1,2,1,1.0,1,71
4,19,40.76049,-73.9288,1,2,2,2.0,1,21
2,5,40.6941,-73.96295,2,3,0,0.0,2,25
2,5,40.69333,-73.965,2,7,0,0.0,2,37
2,26,40.65603,-73.95832,2,10,0,0.0,1,59
2,14,40.72549,-73.94912,2,2,1,1.0,1,67
4,19,40.74786,-73.93889,2,1,0,0.0,1,6
2,23,40.63293,-73.97117,2,2,0,0.0,1,365
1,21,40.75061,-73.97233,2,1,1,1.0,1,43
1,9,40.72281,-73.98099,2,3,0,0.0,1,9
1,23,40.74611,-73.974,2,1,1,1.0,1,38
3,23,40.5949,-74.07084,1,1,1,1.0,1,81
1,8,40.80911,-73.93698,2,1,0,0.0,1,7
4,0,40.75732,-73.91557,1,3,0,0.0,1,227
4,0,40.75916,-73.92541,1,3,0,0.0,1,105
2,6,40.66986,-73.95598,1,1,0,0.0,1,14
1,3,40.74913,-73.99575,1,2,0,0.0,1,37
4,0,40.76019,-73.92489,1,3,0,0.0,1,109
1,30,40.79618,-73.96312,2,10,0,0.0,1,128
2,11,40.63704,-73.96693,1,3,2,2.0,1,33
4,19,40.7537,-73.93505,1,3,0,0.0,1,105
1,9,40.7319,-73.98981,2,3,1,1.0,1,209
2,11,40.63771,-73.9672,2,3,0,0.0,1,38
2,2,40.69554,-73.92511,2,1,0,0.0,2,365
1,20,40.71976,-73.98397,1,2,1,1.0,1,12
2,2,40.70318,-73.92636,1,3,0,0.0,1,177
1,31,40.83901,-73.93943,2,1,1,1.0,1,268
1,23,40.72206,-73.99695,1,4,0,0.0,1,317
2,1,40.69414,-73.94073,2,3,1,1.0,1,65
1,21,40.75903,-73.96669,1,7,0,0.0,1,134
1,21,40.7518,-73.97158,1,3,0,0.0,1,62
2,23,40.69677,-73.98155,2,2,0,0.0,1,365
2,7,40.66242,-73.92833,2,1,0,0.0,1,325
4,23,40.7664,-73.8227,2,4,0,0.0,2,63
5,23,40.87852,-73.85003,2,2,2,2.0,3,47
2,33,40.70469,-73.9369,1,4,0,0.0,1,27
2,14,40.73171,-73.95374,2,3,0,0.0,2,0
1,16,40.82936,-73.9493,2,2,0,0.0,1,15
2,1,40.6811,-73.95823,1,2,1,1.0,2,342
2,1,40.68477,-73.9509,2,2,1,1.0,1,1
5,23,40.87877,-73.85044,2,2,0,0.0,3,35
4,0,40.76215,-73.91973,3,1,1,1.0,1,21
2,6,40.67221,-73.94847,1,2,0,0.0,1,87
2,23,40.70112,-73.98402,1,2,1,1.0,1,303
2,2,40.68898,-73.91358,2,7,0,0.0,1,24
1,17,40.75993,-73.99074,1,2,0,0.0,1,270
2,33,40.71394,-73.96301,1,5,0,0.0,1,213
2,1,40.69386,-73.94192,1,4,0,0.0,2,0
1,16,40.81745,-73.94441,1,3,0,0.0,2,235
4,27,40.70694,-73.91552,2,1,0,0.0,1,67
4,23,40.5847,-73.81387,1,2,0,0.0,1,52
1,23,40.70964,-74.01798,1,1,0,0.0,1,43
2,2,40.70534,-73.92357,2,1,1,1.0,1,188
2,6,40.67671,-73.93991,1,4,0,0.0,1,324
2,33,40.71115,-73.94371,1,3,1,1.0,1,254
1,17,40.75895,-73.99509,2,4,1,1.0,1,8
2,6,40.67555,-73.95298,2,2,0,0.0,1,363
1,9,40.72607,-73.97622,1,4,0,0.0,1,26
1,17,40.75395,-73.99593,1,5,0,0.0,1,50
2,2,40.69185,-73.91073,1,3,1,1.0,2,21
4,0,40.76067,-73.9198,1,2,2,2.0,1,277
1,17,40.76171,-73.98728,1,2,1,1.0,1,125
1,32,40.73895,-74.00268,1,5,0,0.0,1,122
2,1,40.67822,-73.90938,2,5,1,1.0,1,32
2,33,40.71693,-73.94267,1,2,1,1.0,3,354
1,21,40.75229,-73.96953,1,1,2,2.0,1,300
1,21,40.75161,-73.97025,1,1,0,0.0,1,250
2,1,40.68218,-73.92129,2,2,1,1.0,1,97
2,23,40.60544,-74.00137,2,1,0,0.0,2,364
1,21,40.75109,-73.97086,1,1,0,0.0,2,244
1,21,40.75225,-73.97107,1,1,0,0.0,2,330
2,24,40.67853,-73.97749,1,5,0,0.0,1,14
1,21,40.75209,-73.96944,1,1,0,0.0,1,341
1,13,40.73592,-73.98993,1,2,1,1.0,1,0
1,16,40.81216,-73.95036,2,1,1,1.0,1,59
2,33,40.71401,-73.96572,1,4,0,0.0,1,24
2,5,40.69229,-73.96774,1,2,1,1.0,1,26
2,1,40.67925,-73.94286,2,1,1,1.0,1,22
1,32,40.73895,-74.00393,1,1,1,1.0,1,8
2,33,40.71582,-73.9573,2,9,0,0.0,1,310
1,18,40.7449,-73.97888,1,5,2,2.0,1,74
2,33,40.71799,-73.95826,1,5,1,1.0,1,51
2,1,40.68616,-73.94969,1,2,0,0.0,2,7
1,16,40.79981,-73.95436,1,4,0,0.0,1,13
2,1,40.68269,-73.92931,2,7,0,0.0,2,214
2,23,40.68886,-73.98303,1,2,0,0.0,1,69
1,21,40.74894,-73.98788,1,1,2,2.0,1,264
2,33,40.7193,-73.93993,1,7,0,0.0,1,29
2,2,40.69209,-73.91882,2,7,1,1.0,1,18
3,23,40.64244,-74.08494,1,2,0,0.0,1,342
4,0,40.76595,-73.92656,1,2,2,2.0,2,153
4,23,40.7574,-73.85825,2,2,2,2.0,1,326
1,23,40.86471,-73.92474,2,1,0,0.0,1,365
2,1,40.68034,-73.93991,1,1,0,0.0,1,9
2,2,40.69874,-73.92969,1,2,0,0.0,1,365
4,23,40.76731,-73.8222,2,4,0,0.0,2,68
2,24,40.67757,-73.98037,1,3,1,1.0,1,29
1,3,40.74325,-73.99528,1,3,0,0.0,1,169
1,10,40.71133,-74.00676,1,4,0,0.0,1,6
1,16,40.82024,-73.94362,1,2,1,1.0,1,266
1,29,40.77098,-73.9524,1,2,1,1.0,1,234
2,6,40.66603,-73.92925,3,1,0,0.0,1,314
2,6,40.67398,-73.94669,1,1,0,0.0,2,22
4,19,40.75527,-73.93125,1,2,1,1.0,1,346
2,2,40.69689,-73.92566,1,2,1,1.0,1,24
1,4,40.71658,-73.99065,2,2,0,0.0,2,10
2,28,40.64458,-74.02001,2,2,0,0.0,1,20
4,27,40.70774,-73.90929,2,3,0,0.0,1,365
1,8,40.80143,-73.93916,2,3,0,0.0,3,205
1,16,40.81226,-73.94349,2,3,0,0.0,3,187
5,23,40.89198,-73.84779,1,2,0,0.0,1,168
1,16,40.81436,-73.95399,2,3,0,0.0,1,5
2,2,40.70379,-73.91708,2,2,0,0.0,3,77
2,6,40.67459,-73.9576,2,1,0,0.0,1,342
2,6,40.67612,-73.93722,1,2,1,1.0,1,58
2,33,40.71325,-73.95874,1,1,1,1.0,1,77
4,23,40.77379,-73.91291,2,4,0,0.0,1,350
4,19,40.75041,-73.93761,1,7,1,1.0,1,17
2,6,40.67532,-73.90891,1,3,0,0.0,1,73
2,23,40.63979,-73.98633,1,1,2,2.0,1,44
5,23,40.80146,-73.91673,2,3,0,0.0,2,365
1,21,40.74801,-73.98592,1,3,0,0.0,1,65
2,33,40.71735,-73.96441,2,8,1,1.0,1,157
4,23,40.7717,-73.90799,1,3,0,0.0,2,21
2,14,40.73109,-73.95267,1,3,1,1.0,1,43
2,1,40.68698,-73.95514,2,2,0,0.0,3,291
2,6,40.67032,-73.93957,2,7,0,0.0,3,63
4,27,40.70305,-73.89614,1,4,0,0.0,2,142
2,33,40.71171,-73.9454,2,3,0,0.0,1,0
1,17,40.76097,-74.00026,1,1,1,1.0,1,9
1,29,40.78539,-73.95062,1,1,0,0.0,1,7
2,14,40.72845,-73.95791,1,2,1,1.0,1,24
4,23,40.68931,-73.85485,2,9,0,0.0,1,246
2,23,40.67568,-74.00997,1,2,1,1.0,2,325
4,23,40.73352,-73.84721,1,2,0,0.0,1,160
1,16,40.80549,-73.95136,2,2,0,0.0,1,352
2,23,40.62585,-73.9392,1,4,0,0.0,1,163
2,23,40.64116,-73.98589,1,1,1,1.0,2,48
4,23,40.744,-73.90185,1,1,0,0.0,1,60
2,33,40.71775,-73.96211,1,2,0,0.0,1,174
4,23,40.71673,-73.90009,2,1,0,0.0,1,88
2,2,40.70266,-73.91723,2,7,1,1.0,1,310
2,1,40.69305,-73.93748,1,2,0,0.0,1,365
4,23,40.59549,-73.78857,1,1,0,0.0,1,81
2,24,40.67567,-73.97683,1,1,0,0.0,1,43
2,2,40.69297,-73.92111,1,2,0,0.0,3,360
1,16,40.80245,-73.9583,2,1,1,1.0,1,157
2,2,40.69397,-73.91139,1,5,0,0.0,1,12
2,33,40.71698,-73.95003,1,2,2,2.0,1,298
2,33,40.7142,-73.96161,2,2,0,0.0,1,282
1,30,40.78549,-73.97188,1,2,0,0.0,1,46
2,6,40.67244,-73.92267,2,7,0,0.0,3,44
1,29,40.76868,-73.95166,1,1,1,1.0,1,134
2,6,40.67305,-73.92279,2,7,0,0.0,3,44
4,0,40.7668,-73.91917,2,4,0,0.0,3,2
5,23,40.82964,-73.91833,2,3,0,0.0,1,162
1,17,40.76405,-73.99004,1,4,0,0.0,1,95
2,33,40.71019,-73.95739,2,1,1,1.0,1,46
1,18,40.73763,-73.97368,1,1,0,0.0,1,1
5,23,40.80087,-73.91635,2,3,0,0.0,2,365
1,9,40.72573,-73.98414,1,3,2,2.0,1,291
2,1,40.6906,-73.94986,2,3,1,1.0,1,116
2,11,40.6392,-73.96499,1,2,1,1.0,2,32
2,11,40.63378,-73.95867,2,3,0,0.0,1,248
2,33,40.71245,-73.94064,1,3,0,0.0,1,12
5,23,40.82519,-73.90101,1,1,0,0.0,1,88
1,16,40.81561,-73.94823,2,1,1,1.0,1,256
2,7,40.63971,-73.94377,2,1,1,1.0,1,167
1,20,40.72131,-73.98902,1,2,0,0.0,1,15
2,33,40.70558,-73.9418,1,2,1,1.0,1,266
1,31,40.84191,-73.93705,2,2,1,1.0,1,26
1,9,40.73303,-73.98955,1,3,0,0.0,1,7
4,23,40.76179,-73.76013,2,1,0,0.0,2,358
2,6,40.66711,-73.9375,1,7,0,0.0,1,44
1,17,40.76212,-73.99771,1,3,2,2.0,1,341
4,23,40.75637,-73.89729,2,1,0,0.0,1,36
2,6,40.67069,-73.94343,2,3,0,0.0,1,22
1,9,40.73085,-73.9837,1,5,2,2.0,1,249
2,14,40.71895,-73.95332,1,4,0,0.0,1,7
2,33,40.71358,-73.94092,2,1,0,0.0,2,173
1,23,40.72727,-73.99322,1,5,0,0.0,1,317
2,23,40.5908,-73.94693,2,2,2,2.0,1,250
1,17,40.76123,-73.99084,1,3,1,1.0,1,150
4,23,40.74793,-73.81782,2,7,0,0.0,1,89
1,30,40.78439,-73.97746,1,4,0,0.0,1,344
1,3,40.74315,-73.99591,1,3,0,0.0,1,87
2,24,40.67817,-73.97603,1,6,0,0.0,1,14
4,23,40.71316,-73.81953,1,5,1,1.0,1,54
2,33,40.71422,-73.95697,1,2,0,0.0,1,30
5,23,40.91234,-73.89417,2,1,1,1.0,3,179
4,27,40.7055,-73.9096,2,1,2,2.0,3,78
1,23,40.74865,-73.98158,1,3,1,1.0,1,187
2,2,40.6929,-73.92643,2,1,0,0.0,1,97
1,23,40.74839,-73.98087,1,3,0,0.0,1,208
1,29,40.7609,-73.96147,1,3,0,0.0,1,177
1,8,40.80321,-73.93781,2,3,1,1.0,3,213
1,8,40.803,-73.93913,2,3,2,2.0,3,242
2,33,40.71655,-73.96416,3,3,1,1.0,2,66
2,1,40.69387,-73.93885,2,1,0,0.0,1,87
1,16,40.80494,-73.95463,2,1,0,0.0,1,8
4,19,40.7564,-73.92101,2,3,0,0.0,1,250
1,17,40.7687,-73.98927,1,2,0,0.0,1,12
2,33,40.71606,-73.94367,1,5,0,0.0,1,318
1,30,40.77485,-73.97827,1,4,0,0.0,1,63
4,23,40.76321,-73.7608,2,1,0,0.0,2,351
1,29,40.76924,-73.95323,2,3,0,0.0,3,37
2,1,40.68789,-73.95596,2,1,0,0.0,1,312
1,16,40.81908,-73.95718,3,7,0,0.0,1,83
1,29,40.77961,-73.95181,1,3,0,0.0,1,324
1,9,40.72653,-73.97949,2,1,0,0.0,1,188
2,6,40.67268,-73.94895,1,2,0,0.0,1,128
2,23,40.64078,-73.90575,1,2,1,1.0,1,360
2,2,40.69427,-73.91995,2,3,0,0.0,3,100
1,22,40.80701,-73.96619,2,10,0,0.0,2,83
2,1,40.68715,-73.94232,2,2,1,1.0,1,6
2,33,40.71199,-73.96479,1,4,1,1.0,1,25
1,18,40.73853,-73.97982,1,5,0,0.0,1,236
1,23,40.761,-73.98217,1,5,0,0.0,1,117
2,23,40.66548,-73.86935,2,1,1,1.0,1,361
1,22,40.80498,-73.9664,2,1,0,0.0,2,17
2,1,40.68975,-73.92598,1,2,0,0.0,1,71
1,21,40.74497,-73.9844,1,7,0,0.0,1,199
4,23,40.7391,-73.86944,1,1,0,0.0,2,50
1,29,40.7789,-73.95554,1,4,1,1.0,1,314
1,23,40.71807,-73.99843,1,3,0,0.0,1,11
5,23,40.86143,-73.84556,1,2,2,2.0,2,169
1,16,40.79965,-73.95157,1,3,2,2.0,1,349
1,16,40.81615,-73.94359,1,3,0,0.0,2,170
2,14,40.71982,-73.94742,1,2,1,1.0,1,245
2,24,40.67441,-73.98258,1,3,1,1.0,1,117
2,2,40.69457,-73.92109,1,2,0,0.0,3,356
2,2,40.70281,-73.93188,1,2,1,1.0,1,17
4,0,40.76591,-73.90934,2,3,0,0.0,1,78
1,16,40.81524,-73.94168,2,1,0,0.0,2,115
4,27,40.7032,-73.89571,1,4,2,2.0,2,146
4,23,40.77415,-73.79218,1,1,0,0.0,1,362
4,23,40.75971,-73.86607,1,2,2,2.0,1,135
1,30,40.80158,-73.96182,2,1,1,1.0,1,1
4,23,40.69405,-73.86693,2,2,2,2.0,2,364
1,9,40.72546,-73.98703,1,3,1,1.0,1,326
1,31,40.83325,-73.94034,2,1,0,0.0,1,39
1,21,40.75205,-73.97076,2,1,1,1.0,1,1
2,33,40.71711,-73.94804,2,3,0,0.0,1,351
1,16,40.81709,-73.93866,1,1,0,0.0,1,69
2,23,40.66076,-73.98475,1,2,2,2.0,1,9
1,8,40.79752,-73.93287,2,3,0,0.0,1,173
1,17,40.76125,-73.99506,1,3,1,1.0,1,39
2,1,40.6877,-73.95449,1,11,0,0.0,1,25
4,0,40.75741,-73.91665,1,2,0,0.0,1,354
2,1,40.68708,-73.94657,1,1,0,0.0,3,179
1,29,40.77297,-73.9553,2,10,0,0.0,3,306
2,33,40.71335,-73.94453,2,1,0,0.0,1,179
2,11,40.63926,-73.96416,1,2,0,0.0,2,71
1,17,40.75707,-73.99764,2,2,0,0.0,1,20
2,11,40.63415,-73.95208,1,4,0,0.0,1,65
1,8,40.80505,-73.93964,2,1,1,1.0,1,8
1,30,40.79906,-73.96517,2,1,0,0.0,1,7
2,33,40.71186,-73.9399,2,2,2,2.0,3,74
1,16,40.82856,-73.94021,2,1,2,2.0,2,33
1,9,40.72715,-73.98327,1,10,0,0.0,2,264
2,33,40.71812,-73.96404,1,7,0,0.0,1,6
2,26,40.66365,-73.94611,1,3,0,0.0,1,9
2,2,40.69965,-73.92837,1,6,0,0.0,1,85
2,6,40.67327,-73.94951,2,4,0,0.0,2,17
1,3,40.74755,-74.00394,2,1,1,1.0,2,31
1,3,40.74672,-74.00431,2,1,2,2.0,2,31
1,15,40.72902,-74.00152,2,1,0,0.0,1,105
2,12,40.688,-73.97008,1,2,1,1.0,1,68
2,33,40.71449,-73.9569,1,1,0,0.0,1,95
2,33,40.71443,-73.9527,1,2,0,0.0,1,81
1,17,40.76246,-73.99193,1,2,0,0.0,1,32
2,33,40.71109,-73.96191,1,2,1,1.0,1,296
2,2,40.68726,-73.91421,2,1,0,0.0,1,179
4,23,40.73681,-73.92024,2,2,2,2.0,2,188
2,33,40.71246,-73.94014,2,2,1,1.0,3,16
2,33,40.71329,-73.93993,2,2,2,2.0,3,15
1,30,40.799,-73.97012,2,2,0,0.0,1,71
4,23,40.5954,-73.7764,2,3,0,0.0,1,363
5,23,40.82101,-73.90919,1,3,0,0.0,1,0
2,2,40.68834,-73.90714,2,1,0,0.0,1,16
2,23,40.67595,-73.87964,2,3,0,0.0,2,23
2,2,40.70517,-73.91703,1,2,0,0.0,3,155
1,18,40.74476,-73.97622,2,1,0,0.0,1,89
4,23,40.77674,-73.91031,1,4,0,0.0,1,152
2,2,40.69399,-73.92609,2,1,1,1.0,1,365
2,11,40.65087,-73.95566,1,1,0,0.0,1,365
1,31,40.84154,-73.93766,1,5,0,0.0,1,260
2,1,40.68735,-73.9277,2,2,0,0.0,1,350
4,19,40.74586,-73.94553,2,2,0,0.0,2,279
1,23,40.74686,-73.97361,2,1,0,0.0,1,310
1,8,40.79584,-73.94747,2,5,1,1.0,1,291
4,23,40.77292,-73.90101,2,9,0,0.0,2,365
2,23,40.67407,-73.88179,2,3,0,0.0,2,23
1,10,40.70372,-74.01002,3,1,0,0.0,1,357
5,23,40.86886,-73.84915,1,2,1,1.0,1,175
2,33,40.7137,-73.94331,1,2,0,0.0,1,6
1,20,40.72037,-73.9872,1,4,0,0.0,1,343
1,31,40.84251,-73.94105,2,1,0,0.0,3,33
1,31,40.84288,-73.94201,2,1,0,0.0,3,6
2,23,40.58387,-73.93957,1,3,0,0.0,1,364
1,4,40.71409,-73.99427,2,1,0,0.0,1,259
1,23,40.74811,-73.97718,1,3,0,0.0,1,341
1,9,40.72309,-73.98519,1,1,0,0.0,1,25
4,0,40.77441,-73.93641,2,2,1,1.0,1,1
2,24,40.67091,-73.97479,1,5,0,0.0,1,23
